trade_id,zone_id,reason,entry_time,entry_odds,ttr_minutes,distance_usd
308,NEUTRAL,NEUTRAL_ZONE,2026-04-27 18:51:09.306566+00:00,0.44,3.8451757666666664,14.085000000006403
309,D5,DEATH_ZONE,2026-04-27 18:51:39.375228+00:00,0.32,3.3439616,25.014999999999418
310,D5,DEATH_ZONE,2026-04-27 18:51:59.422155+00:00,0.3,3.00985665,25.52500000000873
311,D2,DEATH_ZONE,2026-04-27 18:52:49.508005+00:00,0.12,2.1750439666666663,53.71500000001106
312,D2,DEATH_ZONE,2026-04-27 18:53:19.583747+00:00,0.1,1.6738474666666667,43.78500000000349
313,D2,DEATH_ZONE,2026-04-27 18:53:29.609196+00:00,0.12,1.5067983333333332,43.78500000000349
314,D6,DEATH_ZONE,2026-04-27 18:56:09.811459+00:00,0.56,3.8367974,20.096708928598673
315,D6,DEATH_ZONE,2026-04-27 18:56:49.911636+00:00,0.56,3.1684257666666666,20.7017089285946
318,D2,DEATH_ZONE,2026-04-27 19:07:01.765554+00:00,0.13,2.9707801166666665,42.853708353228285
319,D2,DEATH_ZONE,2026-04-27 19:07:21.823884+00:00,0.12,2.6365351833333337,42.84870835322363
320,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:12:32.804966+00:00,0.41,2.4536048666666668,2.288415294708102
321,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:12:52.862407+00:00,0.32,2.1192167,15.758415294694714
322,D3,DEATH_ZONE,2026-04-27 19:13:02.892786+00:00,0.22,1.95204525,33.5384152947081
324,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:21:23.750124+00:00,0.38,3.60436325,13.136541549596586
325,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:21:53.828831+00:00,0.43,3.1031290166666663,3.0515415495901834
326,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:26:04.275391+00:00,0.52,3.929072216666667,17.06839749813662
327,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:26:34.350411+00:00,0.44,3.4278185333333338,3.9783974981401116
328,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:31:15.273350+00:00,0.78,3.7457632833333334,65.91622617343091
329,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:31:25.300695+00:00,0.72,3.5785682666666667,60.13622617343208
330,D6,DEATH_ZONE,2026-04-27 19:31:35.331987+00:00,0.61,3.4115102833333335,25.531226173436153
331,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:32:35.494153+00:00,0.4,2.40870135,2.8837738265719963
332,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:32:55.538370+00:00,0.48,2.0746173,18.816226173425093
333,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:33:25.614710+00:00,0.83,1.5733610833333331,53.60622617343324
334,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:36:35.850273+00:00,0.41,3.402755833333333,8.085344852122944
336,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:37:25.988236+00:00,0.52,2.5671036999999997,4.024655147863086
339,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:46:06.869367+00:00,0.78,3.8857665000000003,63.81372229181579
340,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:46:16.890184+00:00,0.73,3.7187181333333332,48.31372229181579
341,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:46:36.932012+00:00,0.71,3.3846924166666668,43.333722291805316
342,D6,DEATH_ZONE,2026-04-27 19:51:58.084453+00:00,0.63,3.0322009499999996,16.557309820927912
345,NEUTRAL,NEUTRAL_ZONE,2026-04-27 19:57:48.725535+00:00,0.52,2.1881076333333334,5.255695502157323
346,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:01:19.233348+00:00,0.36,3.6797211833333336,5.832305795978755
347,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:01:49.541080+00:00,0.46,3.17454465,4.2176942040387075
348,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:02:19.632739+00:00,0.25,2.6729811333333333,17.847305795978173
349,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:03:09.751370+00:00,0.49,1.8377785833333333,8.007694204017753
350,D6,DEATH_ZONE,2026-04-27 20:06:09.970780+00:00,0.64,3.8341095999999997,29.096574203344062
353,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:06:50.567291+00:00,0.74,3.15744625,44.49657420333824
354,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:07:10.611778+00:00,0.8,2.8234035166666667,57.30657420333591
355,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:07:30.661002+00:00,0.68,2.4892542,36.41657420335105
356,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:11:01.041614+00:00,0.52,3.9833431666666663,23.580999999991036
357,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:13:31.609199+00:00,0.25,1.4735072166666667,16.343999999997322
358,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:21:22.362751+00:00,0.32,3.62746065,9.752160080446629
359,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:21:32.381351+00:00,0.33,3.4605019500000003,9.752160080446629
360,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:21:42.400850+00:00,0.32,3.2934999,12.422160080459435
361,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:21:52.419472+00:00,0.32,3.126529066666667,12.422160080459435
362,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:22:22.491726+00:00,0.31,2.625372366666667,21.977839919534745
364,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:31:23.856862+00:00,0.35,3.602612683333333,13.180253651036764
365,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:31:33.884619+00:00,0.34,3.4355249166666666,13.180253651036764
366,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:32:03.953351+00:00,0.28,2.934382466666667,17.180253651036764
367,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:36:34.464269+00:00,0.46,3.425843583333333,1.2894010984018678
368,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:38:24.848589+00:00,0.28,1.5861537333333333,17.569401098400704
370,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:42:45.398403+00:00,0.27,2.243581466666667,20.247804325743346
374,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:51:17.004853+00:00,0.46,3.7168332333333334,4.805030994350091
375,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:51:27.030065+00:00,0.47,3.5497118333333333,4.805030994350091
376,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:51:47.081923+00:00,0.49,3.215527916666667,4.805030994350091
377,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:51:57.105337+00:00,0.48,3.0484529166666667,4.805030994350091
380,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:52:57.332932+00:00,0.36,2.0446204666666667,20.525030994336703
382,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:56:27.942434+00:00,0.48,3.5345222,6.849999999991269
383,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:56:37.968924+00:00,0.5,3.3674318166666666,6.8549999999959255
384,D6,DEATH_ZONE,2026-04-27 20:56:47.997674+00:00,0.6,3.2002622333333335,16.695000000006985
385,D6,DEATH_ZONE,2026-04-27 20:56:58.034443+00:00,0.58,3.0330873,16.695000000006985
386,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:57:08.062554+00:00,0.52,2.86590415,16.695000000006985
388,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:57:28.121148+00:00,0.52,2.5315305,16.695000000006985
391,A4,MAX_POSITIONS,2026-04-27 20:57:58.226330+00:00,0.62,2.0298671333333336,27.81500000000233
392,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:58:08.252429+00:00,0.7,1.8626775666666666,39.954999999987194
393,NEUTRAL,NEUTRAL_ZONE,2026-04-27 20:58:18.295212+00:00,0.75,1.6953058833333332,42.42499999998836
395,D2,DEATH_ZONE,2026-04-27 21:03:08.846637+00:00,0.14,1.85287225,32.626658519002376
396,D2,DEATH_ZONE,2026-04-27 21:03:28.900811+00:00,0.11,1.51852825,32.626658519002376
397,D6,DEATH_ZONE,2026-04-27 21:06:19.123032+00:00,0.64,3.6815180333333335,21.47122544448939
398,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:07:39.484332+00:00,0.47,2.3421554666666666,15.78622544449172
399,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:07:59.523275+00:00,0.53,2.0081924,15.441225444490556
400,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:08:09.553089+00:00,0.5,1.84101195,10.37622544450278
403,D4,DEATH_ZONE,2026-04-27 21:16:00.423089+00:00,0.6,3.9932518000000004,14.12297014966316
404,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:16:30.491210+00:00,0.52,3.492124883333333,11.802970149670728
407,D3,DEATH_ZONE,2026-04-27 21:17:30.633054+00:00,0.17,2.489666333333333,31.297029850335093
408,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:18:00.701348+00:00,0.74,1.9885871,41.757029850326944
409,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:18:10.724792+00:00,0.82,1.8214658166666666,46.28702985032578
410,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:18:20.745552+00:00,0.8,1.6544375333333332,49.007029850326944
411,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:21:51.052172+00:00,0.48,3.14939395,6.377983333339216
415,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:26:01.440446+00:00,0.32,3.9762057166666667,2.5550669645890594
416,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:26:11.462028+00:00,0.38,3.8091337,2.5550669645890594
418,D5,DEATH_ZONE,2026-04-27 21:26:31.512356+00:00,0.31,3.475118833333333,23.385066964605357
419,D5,DEATH_ZONE,2026-04-27 21:26:41.539816+00:00,0.29,3.3079643666666665,23.385066964605357
420,D3,DEATH_ZONE,2026-04-27 21:27:31.691808+00:00,0.17,2.4720651166666667,30.89506696460012
421,D3,DEATH_ZONE,2026-04-27 21:27:41.741945+00:00,0.18,2.30452445,30.89506696460012
422,D3,DEATH_ZONE,2026-04-27 21:27:51.790722+00:00,0.2,2.1370298333333335,30.89506696460012
423,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:31:22.271764+00:00,0.45,3.6289943,9.332850000006147
424,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:31:32.296303+00:00,0.44,3.4619899333333333,9.332850000006147
425,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:32:22.415112+00:00,0.27,2.626622116666667,21.762849999999162
426,D3,DEATH_ZONE,2026-04-27 21:32:42.459516+00:00,0.16,2.2925202500000004,32.882849999994505
427,D3,DEATH_ZONE,2026-04-27 21:32:52.482045+00:00,0.15,2.1255448666666665,32.882849999994505
428,D2,DEATH_ZONE,2026-04-27 21:33:12.536932+00:00,0.13,1.7913969166666668,35.80285000000731
429,D2,DEATH_ZONE,2026-04-27 21:33:22.557771+00:00,0.13,1.6242204166666667,35.80285000000731
430,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:33:32.593015+00:00,0.15,1.4570745666666667,35.80285000000731
431,D5,DEATH_ZONE,2026-04-27 21:36:22.848090+00:00,0.34,3.6194279333333332,18.47499999999127
433,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:37:02.941437+00:00,0.64,2.9511818,32.63499999999476
434,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:37:12.972526+00:00,0.51,2.7841716666666665,32.63499999999476
435,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:37:22.997341+00:00,0.51,2.61691485,32.63999999999942
436,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:37:33.023216+00:00,0.53,2.4498913,32.63499999999476
437,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:41:03.331358+00:00,0.49,3.94464365,12.81682175034075
438,D6,DEATH_ZONE,2026-04-27 21:41:13.355762+00:00,0.55,3.7776495999999997,16.0268217503326
439,D6,DEATH_ZONE,2026-04-27 21:41:23.379158+00:00,0.56,3.6105954000000002,16.0268217503326
440,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:41:33.416822+00:00,0.5,3.443275616666667,16.0268217503326
441,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:41:43.436955+00:00,0.41,3.2762418,17.486821750324452
442,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:41:53.461289+00:00,0.45,3.1092414,18.41682175033202
445,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:43:03.724772+00:00,0.54,1.9381233833333333,25.481821750334348
447,A7,MAX_POSITIONS,2026-04-27 21:43:23.766672+00:00,0.28,1.6040909333333333,3.976821750329691
448,D6,DEATH_ZONE,2026-04-27 21:46:04.161049+00:00,0.56,3.9308910833333335,18.09999999999127
449,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:51:34.952141+00:00,0.44,3.41768675,16.98488843886298
450,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:51:55.009425+00:00,0.49,3.0834362166666667,9.63488843885716
451,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:53:05.226915+00:00,0.53,1.9131299000000002,28.63488843885716
452,NEUTRAL,NEUTRAL_ZONE,2026-04-27 21:53:15.249420+00:00,0.36,1.74606945,28.63488843885716
456,A8,MAX_POSITIONS,2026-04-27 22:01:56.312663+00:00,0.59,3.06166675,50.0910000000149
457,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:02:06.336985+00:00,0.54,2.89462835,50.096000000005006
458,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:02:16.365267+00:00,0.53,2.727514766666667,50.0910000000149
459,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:02:46.438012+00:00,0.48,2.2262685833333333,17.880999999993946
460,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:02:56.471353+00:00,0.47,2.0591238166666668,17.880999999993946
461,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:03:26.566987+00:00,0.5,1.5574717333333332,25.99100000000908
463,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:07:07.033125+00:00,0.84,2.8830316666666667,69.09923973893456
464,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:07:17.058563+00:00,0.89,2.7159432333333333,76.32923973894503
465,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:11:17.396570+00:00,0.39,3.7102568166666665,7.709999999991851
466,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:12:17.922830+00:00,0.45,2.7014744833333335,2.7549999999901047
468,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:12:37.976554+00:00,0.27,2.3673141666666666,15.264999999999418
471,A2,MAX_POSITIONS,2026-04-27 22:13:28.114914+00:00,0.2,1.5316554166666667,15.264999999999418
472,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:16:18.362379+00:00,0.44,3.694261733333333,6.497925616640714
474,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:17:48.567649+00:00,0.29,2.190821,22.567925616633147
477,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:21:08.829944+00:00,0.41,3.853027333333333,5.126175000012154
478,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:22:49.211064+00:00,0.72,2.1800849166666665,29.94117499999993
479,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:22:59.236342+00:00,0.71,2.0130144833333334,16.886174999992363
480,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:23:09.261264+00:00,0.51,1.8458942833333334,16.886174999992363
481,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:23:19.291299+00:00,0.51,1.678754,16.886174999992363
483,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:26:09.467748+00:00,0.44,3.84241215,15.865641457421589
484,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:26:19.490392+00:00,0.42,3.6753695833333335,15.865641457421589
485,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:26:29.509879+00:00,0.5,3.5083632166666665,22.13564145741111
487,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:26:49.561419+00:00,0.49,3.174231583333333,33.77564145742508
488,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:26:59.582882+00:00,0.42,3.007153166666667,33.77564145742508
489,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:27:09.602168+00:00,0.53,2.84016315,33.77564145742508
490,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:27:19.619587+00:00,0.53,2.6731922666666668,51.52564145742508
491,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:27:29.639977+00:00,0.67,2.5062288666666666,51.52564145742508
492,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:27:49.679615+00:00,0.78,2.17221985,48.43564145741402
493,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:27:59.698352+00:00,0.61,2.005211183333333,48.43564145741402
494,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:28:09.716741+00:00,0.46,1.8382353166666665,33.77564145742508
495,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:28:19.736550+00:00,0.46,1.6712631,32.580641457418096
496,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:28:29.761777+00:00,0.29,1.5042121,28.055641457423917
497,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:31:09.928705+00:00,0.71,3.834738483333333,61.08284000000276
498,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:31:19.952495+00:00,0.75,3.6677012166666665,52.867840000006254
499,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:32:20.161707+00:00,0.7,2.6641968166666667,56.63283999999112
500,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:32:30.186259+00:00,0.51,2.4971798333333335,48.53283999999985
501,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:32:40.216398+00:00,0.6,2.3299332666666666,45.552840000003926
502,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:36:30.668608+00:00,0.54,3.489032733333333,15.980004273471422
505,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:37:30.838733+00:00,0.44,2.486232,24.965004273472005
507,A4,MAX_POSITIONS,2026-04-27 22:38:00.911515+00:00,0.59,1.9850845166666666,26.580004273477243
508,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:38:10.938060+00:00,0.43,1.8178983333333332,22.700004273472587
509,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:38:20.962555+00:00,0.36,1.6508530333333333,18.26000427347026
510,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:38:30.984849+00:00,0.42,1.4838399666666668,18.26000427347026
511,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:42:01.507410+00:00,0.28,2.9751701666666666,21.455550155544188
512,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:42:11.542085+00:00,0.26,2.8079196666666664,26.30555015555001
513,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:42:41.675216+00:00,0.52,2.3056743833333333,22.245550155552337
515,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:43:01.744650+00:00,0.72,1.9711799333333333,33.085550155548844
516,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:43:21.802131+00:00,0.73,1.6368551833333334,39.1355501555372
517,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:43:31.821268+00:00,0.77,1.4698521833333333,39.1355501555372
518,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:46:01.988111+00:00,0.51,3.9671210833333332,34.761429527265136
522,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:46:42.075806+00:00,0.72,3.2989820666666665,50.22142952725699
523,A8,MAX_POSITIONS,2026-04-27 22:46:52.101490+00:00,0.64,3.13182955,50.22142952725699
524,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:47:02.123115+00:00,0.73,2.9648556,50.22142952725699
525,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:47:22.173967+00:00,0.75,2.630665833333333,54.59142952726688
526,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:47:32.195791+00:00,0.8,2.4636576166666666,54.59142952726688
527,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:47:42.220974+00:00,0.8,2.296569083333333,60.79142952726397
528,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:48:02.267390+00:00,0.76,1.9624294,58.86142952727096
529,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:48:12.285975+00:00,0.72,1.7954362166666666,57.261429527265136
530,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:48:22.309135+00:00,0.76,1.6283766166666667,54.59142952726688
531,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:48:32.330809+00:00,0.85,1.46139905,54.59642952727154
532,D5,DEATH_ZONE,2026-04-27 22:51:02.493634+00:00,0.32,3.9586342833333332,19.34345860531903
534,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:53:33.038891+00:00,0.33,1.4495941833333332,7.533458605321357
535,NEUTRAL,NEUTRAL_ZONE,2026-04-27 22:56:03.211480+00:00,0.4,3.946785033333333,2.0374426322523504
538,D6,DEATH_ZONE,2026-04-27 23:01:04.004280+00:00,0.59,3.9335016499999997,16.595730000000913
539,D6,DEATH_ZONE,2026-04-27 23:01:14.032603+00:00,0.67,3.7663968666666667,16.595730000000913
540,D6,DEATH_ZONE,2026-04-27 23:01:24.063577+00:00,0.69,3.599146616666667,18.8357299999916
541,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:01:34.090894+00:00,0.51,3.4321077333333334,10.245729999995092
543,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:03:14.416858+00:00,0.33,1.7598943333333332,15.734270000015385
544,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:07:04.771078+00:00,0.4,2.920744366666667,10.939356861883425
548,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:12:35.501794+00:00,0.51,2.4086621166666666,27.235000000000582
549,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:12:45.528241+00:00,0.54,2.2414654833333336,27.235000000000582
550,A4,MAX_POSITIONS,2026-04-27 23:12:55.551496+00:00,0.64,2.07437075,27.235000000000582
551,A4,MAX_POSITIONS,2026-04-27 23:13:05.575011+00:00,0.61,1.9073190666666666,27.235000000000582
552,A4,MAX_POSITIONS,2026-04-27 23:13:15.598722+00:00,0.68,1.7402839499999998,27.235000000000582
553,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:13:25.624727+00:00,0.7,1.5731585000000001,28.93499999998312
555,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:16:15.837737+00:00,0.13,3.736225333333333,54.578999999997905
557,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:17:35.994733+00:00,0.91,2.400313066666667,91.75900000000547
558,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:17:46.016276+00:00,0.93,2.2332861833333335,101.85899999999674
559,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:17:56.042035+00:00,0.92,2.0662275333333335,101.85899999999674
560,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:18:06.069770+00:00,0.91,1.8991208666666668,89.22900000000664
561,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:18:16.092106+00:00,0.92,1.7320171833333333,89.22900000000664
562,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:18:26.112857+00:00,0.94,1.56500445,95.3640000000014
563,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:21:06.882928+00:00,0.52,3.8854887333333332,20.30191000000923
564,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:21:37.002224+00:00,0.49,3.3835238833333334,17.151909999985946
565,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:21:47.032045+00:00,0.48,3.2164207666666664,22.191909999994095
566,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:21:57.056672+00:00,0.54,3.0492996166666666,22.191909999994095
567,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:22:07.080159+00:00,0.49,2.8822341833333334,22.191909999994095
568,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:22:17.108156+00:00,0.49,2.7151118000000003,22.191909999994095
569,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:22:27.142241+00:00,0.5,2.5478986166666666,41.45191000000341
570,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:22:37.164250+00:00,0.66,2.380797483333333,41.45191000000341
571,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:22:47.187011+00:00,0.64,2.2138130166666667,42.291909999999916
572,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:22:57.208284+00:00,0.64,2.0467456333333334,42.291909999999916
573,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:23:07.230109+00:00,0.42,1.8797195833333333,23.76191000000108
574,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:23:17.255941+00:00,0.34,1.7126603,22.22190999999293
575,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:23:27.277340+00:00,0.45,1.54560265,22.22190999999293
576,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:26:07.429641+00:00,0.49,3.8764442666666667,14.669987415487412
577,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:27:07.615519+00:00,0.49,2.8733966499999997,9.679987415496726
578,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:27:17.644003+00:00,0.4,2.70625765,9.679987415496726
579,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:27:27.666809+00:00,0.48,2.5391032333333334,9.679987415496726
580,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:31:48.099752+00:00,0.24,3.198582,29.54200000000128
581,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:36:18.524354+00:00,0.31,3.6915003833333335,8.338969492149772
583,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:38:08.803713+00:00,0.42,1.8534869666666667,5.091030507857795
584,D6,DEATH_ZONE,2026-04-27 23:46:29.570055+00:00,0.57,3.5074915833333336,26.333008579807938
585,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:46:40.144284+00:00,0.53,3.3311682,19.383008579796297
587,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:48:21.059953+00:00,0.53,1.64917195,22.283008579790476
588,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:48:31.082358+00:00,0.44,1.4822145666666666,10.693008579793968
589,D4,DEATH_ZONE,2026-04-27 23:51:21.302590+00:00,0.59,3.6452521666666664,12.435374303007848
590,D4,DEATH_ZONE,2026-04-27 23:51:41.348291+00:00,0.59,3.3110807166666665,12.435374303007848
591,D4,DEATH_ZONE,2026-04-27 23:51:51.372657+00:00,0.56,3.1439694,12.435374303007848
592,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:52:01.396615+00:00,0.53,2.9769347,13.915374303018325
593,NEUTRAL,NEUTRAL_ZONE,2026-04-27 23:52:21.445508+00:00,0.53,2.6427426666666665,19.675374303013086
594,D1,DEATH_ZONE,2026-04-28 00:03:03.065260+00:00,0.19,1.9491058333333333,11.445000000006985
595,NEUTRAL,NEUTRAL_ZONE,2026-04-28 00:03:33.138568+00:00,0.93,1.4479485333333335,59.7899999999936
596,NEUTRAL,NEUTRAL_ZONE,2026-04-28 00:06:33.976443+00:00,0.33,3.4339486,14.386100000003353
597,NEUTRAL,NEUTRAL_ZONE,2026-04-28 00:08:24.479695+00:00,0.51,1.59230765,13.533899999980349
600,NEUTRAL,NEUTRAL_ZONE,2026-04-28 00:11:24.753626+00:00,0.74,3.5876502333333335,55.118575934291584
